unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000K2P2W4:sandisk_sansa_accessories:mr._david_allan_jane_""zebde""",B000K2P2W4,"Sandisk Sansa Silicone Case for e250/e260/e270/e280 Silicon Skin package includes Belt Clip, Armband + Screen Protector 6 Color Options: Apparel",apparel,,4.0,Sandisk Sansa accessories,"February 7, 2007","Mr. David Allan Jane ""zebde""","Sydney, Oz","Delivered within good time, no probs, pink cover is a good fit. Armband could have more thought put into it"
"B000K2P2W4:exceed_expectations_and_great_features_for_13_year_olds:cyndi_k._dunn_""internet_shopper_guru""",B000K2P2W4,"Sandisk Sansa Silicone Case for e250/e260/e270/e280 Silicon Skin package includes Belt Clip, Armband + Screen Protector 6 Color Options: Apparel",apparel,0 of 1,5.0,Exceed expectations and great features for 13 year olds,"February 6, 2007","Cyndi K. Dunn ""internet shopper guru""","Cleveland, OH   USA","My son had wanted a new MP3 for Christmas and for a 2GB device, you can't beat the price and accessories purchased.   He has had hours of fun with it and an avid user"
"B000MHO570:great_practical_shoes:e._r._smith_""nazegig""",B000MHO570,"SASSIE-01-09, Flat Mary-Jane Chinese or Ballet in 9 Colors and Styles Shoes: Apparel",apparel,,4.0,Great Practical Shoes,"March 27, 2007","E. R. Smith ""nazegig""",Michigan,"Inexpensive shoes. Cute, but I would'nt do any major walking in them. At that price you can buy all the neat colors that they had to offer."
"B000MHO570:pleased_customer:n._smith_""hmmm.__interesting...""",B000MHO570,"SASSIE-01-09, Flat Mary-Jane Chinese or Ballet in 9 Colors and Styles Shoes: Apparel",apparel,,5.0,pleased customer,"March 20, 2007","N. Smith ""hmmm.  Interesting...""",USA,"These Mary Janes are definitely worth the money.  They are well-made, and last through wear & tear.  I have owned many pairs in the past, and these are one of the best quality.  The designs are cute and the materials are good quality.  Will purchase more, I'm positive!  Thanks"
B000MHO570:cute_and_comfortable:m._winterfield,B000MHO570,"SASSIE-01-09, Flat Mary-Jane Chinese or Ballet in 9 Colors and Styles Shoes: Apparel",apparel,,5.0,Cute and comfortable,"March 10, 2007",M. Winterfield,"Colorado springs,CO",I now own 4 pairs of these shoes. 3 different colors. They are semi dressy and I can wear them eight hours and not have sore feet. They are like slippers! I love them
B000MHO570:these_are_the_cutest_maryjanes:amy_schlimgen,B000MHO570,"SASSIE-01-09, Flat Mary-Jane Chinese or Ballet in 9 Colors and Styles Shoes: Apparel",apparel,,5.0,These are the cutest MaryJanes,"March 9, 2007",Amy Schlimgen,Texas,The best ones i've ever bought. Totally comfortable without socks. I wear them all the time. What a great deal
B000JG844O:polartec_pants:david_nanni,B000JG844O,PolartecÂ® Power StretchÂ® Avalanche Flare Pant: Apparel,apparel,,5.0,Polartec pants,"March 28, 2007",David Nanni,,Excellent. Exactly what I wanted. Would like another pair but they don't have anymore of my size
"B000JG844O:it_doesn't_get_any_better_than_this...:jessica_powell_""jeweler_mama""",B000JG844O,PolartecÂ® Power StretchÂ® Avalanche Flare Pant: Apparel,apparel,4 of 4,5.0,It doesn't get any better than this...,"January 28, 2007","Jessica Powell ""Jeweler Mama""","Walla Walla, WA","I was heading out crabbing while staying with my Mom, but had forgotten to pack warm pants other than jeans. She offered me these, which I thought would go underneath, but she was quick to correct me (and laugh at my attemp!) These are the most incredibly comfortable, durable, and WARM pants I have ever owned. Incidentally she gave me the pants, and now I'm buying another pair, I wish they came in other colors though. The material is smooth on the outside and soft on the inside. The cut is very flattering with a slight flare at the bottom, and a nice mid-low rise waist. I'm short waisted and have the 'over 30, had a baby' flab, and these hit me at just the right place. I can wear these with shorter shirts too, because although they are fitted, they're not so tight that they're inappropriate. I would recommend going commando however, as they do show panty lines.
I wear these whenever I'm doing anything outside. My Mom wore hers to ski and says they're great. You can't beat the price on Amazon.com either, WOW!"
B000EMD44S:soccer_tshirt:joseph_davignon,B000EMD44S,Defense Soccer Short Sleeve T Shirt: Apparel,apparel,,5.0,Soccer Tshirt,"January 29, 2007",Joseph Davignon,NJ,"The tshirt is great, my daughter loves it.  Unfortunately, it came 'dirty'.  Upon opening the package, we noticed a boot or shoe inprint on it, needless to say, we were very disappointed.  Now, how can they happen?  We called Customer Service and received a new shirt, but your shipping dept has someone who is willing to send an item like that--pretty sad. "
"B000GU2ME6:naughty_monkey_pump:ann_e._driggs_""eileen""",B000GU2ME6,Naughty Monkey Women's Phenominal Pump: Apparel,apparel,,5.0,Naughty Monkey Pump,"January 16, 2007","Ann E. Driggs ""Eileen""","Kirtland, Ohio",Comfortable and distinctive.  Everyone asks me about them when I wear them
B000GIUVQ4:very_happy:sandy_hahn,B000GIUVQ4,adidas Women's 3 Stripes Fleece Hooded Jacket: Apparel,apparel,,5.0,Very Happy,"January 26, 2007",Sandy Hahn,,"I was looking for a specific fleece hoodie Adidas sweatsuit jacket and found it on Amazon.com.  The jacket was the exact one that all of the sporting goods stores carry.  The jacket is a heavy fleece, good for putting on after working out.  I would highly recommend it to anyone who wants a fleece jacket, instead of a nylon one"
B000GIUVQ4:comfortable_and_cute:erik_j._gosnell,B000GIUVQ4,adidas Women's 3 Stripes Fleece Hooded Jacket: Apparel,apparel,1 of 1,5.0,Comfortable and Cute,"December 30, 2006",Erik J. Gosnell,"CF, IA",Got this for a gift for my wife.  She loves it
"B000ML57VE:good_jeans:matthew_greene_""logain99""",B000ML57VE,husky classic jeans: Apparel,apparel,1 of 1,5.0,Good Jeans,"March 25, 2007","Matthew Greene ""logain99""",Fort Sill,I couldn't find a 7 Husky anywhere. These jeans were exactly what I needed. The jeans themselves are a good quality product
B000GGVAGG:sexy_suit_:leeanne_de_sousa,B000GGVAGG,HONEYMOON Sexy Tank: Apparel,apparel,3 of 3,5.0,Sexy suit ,"March 10, 2007",LeeAnne de Sousa,Jamaica,"I bought this swimsuit with the idea I wanted to cover a little tummy but didn't want to look like an old lady in a one piece.  This suit was a PERFECT choice.  It is super sexy, very well made but does the tummy cover trick.  It has these fantastic adjustable sides on the bottom to make it comfortable.  GREAT SUIT  I think I'll be buying more in different colors."
"B0001XHFS6:for_the_most_part,_a_very_good_product:d._roe",B0001XHFS6,V-Neck Unisex Scrub Top w/ one chest pocket & Draw Cord Pant Set - 19 Colors.: Apparel,apparel,,4.0,"For the most part, a very good product","March 24, 2005",D. Roe,"Bloomington, IN","I have these scrubs in several different colors, and for the most part, they are excellent. The texture of the fabric varies, and one of my pairs is uncomfortable because it is so stiff no matter what detergent I wash them in. The rest have been perfect. I have been wearing them 6 days a week for the last year in a vet clinic and haven't had a single problem with staining or ripping. I would definitely recommend this product"
B000FA3D4U:cheap_sneakers_that_don't_look_cheap:jeremy_jaso,B000FA3D4U,adidas Women's Mercury Cushion TR Cross-Trainer: Apparel,apparel,1 of 1,4.0,Cheap sneakers that don't look cheap,"January 15, 2007",Jeremy Jaso,"Wichita, KS","I bought these for my girlfriend for $21 in November because she needed a new pair of athletic shoes. I wasn't expecting much for the money, so I was pleasantly surprised when they arrived and looked like they could have cost 3-4 times as much. It's a very simple shoes that nixes the frills of the flashier Megaride/Gigaride models of Adidas that use the A3 outsoles. Instead, this model has a lightweight Adiprene foam outsole that makes the shoe light overall. You could seriously balance the shoe on the tip of your index finger. My girlfriend says they're very comfortable as well, and I guess that's what really matters"
"B000FA3D4U:great_buy:jennifer_""amazon_addict""",B000FA3D4U,adidas Women's Mercury Cushion TR Cross-Trainer: Apparel,apparel,1 of 1,5.0,Great buy,"January 9, 2007","Jennifer ""amazon addict""","dtown,ohio","Good quality comfortable shoe.I work 12hr shifts as a nurse and before getting these my feet and legs would ache after work.these shoes made a huge difference.I've gotten so many compliments from coworkers and patients families.Great buy, I used $20 off 2 pr shoes"
"B000F1PE1Y:my_favorite_lounge_wear:winstone_w._wells_""sscalwinn""",B000F1PE1Y,Whisperknit Lounge Pant (maternity): Apparel,apparel,1 of 1,5.0,my favorite lounge wear,"January 11, 2007","Winstone W. Wells ""sscalwinn""","Pont-Aven, France","This pants are so light and comfy, and they stay put without being too constraining!  I thought I would only use them for yoga & exercise but I love them so much that they have become a staple of my at-home wardrob"
"B0008MF4ME:great_business_and_product:j._papelino_""norfire""",B0008MF4ME,Carhartt K121 Midweight Hooded Pullover SweatshirtÂ Â : Apparel,apparel,,5.0,Great business and product,"January 18, 2007","J. Papelino ""NorFIRE""","Norwich, NY","After trying to deal with different distributor and waiting over 2 weeks to be told they were out of stock, these folks came through on very short notice for Christmas.....THANK YOU!!!!"
"B000MH7D2Y:boots:b._kader_""mbutterfly""",B000MH7D2Y,Anne Michelle Roper24 Knee-High Boots Brown: Apparel,apparel,,4.0,Boots,"March 8, 2007","B. Kader ""MButterfly""",,These boots look great with both jeans and skirts but if you have a bigger calf be aware it may take some work to get them on. Now that I've got them stretched a little I love them. very comfortable to wear
"B0002MKT7U:i_love_reebok:moath_jarrah_""moath_mizo""",B0002MKT7U,Reebok Walk Max DMX: Apparel,apparel,3 of 3,5.0,I love reebok,"August 26, 2006","Moath Jarrah ""moath mizo""","Tucson, AZ","very good quality, still better than new balance. though the seller sent me a shoes with different colors that what I ordered, but still good quality Reebok"
"B0007R7CDY:camelbak_the_best:darrell_v._lambert_""hunting_guide""",B0007R7CDY,Camelbak Commander Hydration Pack: Apparel,apparel,,5.0,Camelbak the Best,"March 11, 2007","Darrell V. Lambert ""hunting guide""","Alpine, Texas",I hunt with this pack on steep and slippery terrain.  The waist belt takes the pressure off my back and all the pockets keeps everything I need handy.  The water bladder holds enough for a full mornings hunt and is easy to clean and dry.  Thanks for a wonderful product
"B00066ZBVG:hubby_loves_the_tees!!!:t._vaughan_""wife/mom/homemaker""",B00066ZBVG,"Nautica Men's V-Neck Tee, White, 3-Pack: Apparel",apparel,3 of 3,5.0,Hubby loves the tees!!!,"August 10, 2005","T. Vaughan ""Wife/Mom/Homemaker""",Virginia,My husband loves these t-shirts.  He says they are the most comfy undershirts he has ever worn.  I have washed them and they still retain their shape even with wash after wash.  We have only had them a month or so but they still feel just as good today as they did when we took them out of the package!  Nautica t-shirts are great quality and the price was good too
B000JZ3VDY:wonderful_and_entertaining:jennifer_l._lamb,B000JZ3VDY,Transformers Big Logo boxer shorts for men: Apparel,apparel,2 of 2,5.0,Wonderful and entertaining,"January 9, 2007",Jennifer L. Lamb,"Chattanooga, TN",I bought these for my boyfriend and he loves them. The man-junk looks really funny coming out of the Transformer head. Like a big nose or something. hehehehe...
"B000B8IN5K:not_bad_for_the_price:hvrs145_""hvrs_145""",B000B8IN5K,Scrubs - Dickies Everyday Ladies' Flare Scrub Pant: Apparel,apparel,,2.0,Not bad for the price,"March 21, 2007","HVRS145 ""HVRS 145""","Rich,Va.",These run very small and the manufacturer should tell us that because when you buy these online it's hard to see just how they're going to fit.I work with alot of people that love the brand but they also say they have the same problem with them running small
"B000FH5TT0:this_has_been_my_favorite_shoe_to_go_running_in,_period.:tom_mowad",B000FH5TT0,New Balance Men's M 504: Apparel,apparel,,5.0,"This has been my favorite shoe to go running in, period.","February 21, 2007",Tom Mowad,"Santa Barbara, CA","I bought it at SEARS for 50 bucks a year ago (seems its gotten more expensive on here lately?), and, well, after visiting a running shoe store and finding a pair that killed my feet after a single run, I decided to go back to what I loved...the NB 504s.  Apparently, they didn't have my size anymore and neither did any nearby stores, so I got the 477s to replace them -- but don't worry, in a few weeks I will be buying this pair from Amazon, or somewhere else online, to replace my first babies...

I have flat feet and wear a size 9.5

I am roughtly 180 lbs nowadays (though I want to weigh around 165 ideally)

I have run one marathon, and several 12k/10s's, but I would not consider myself an ""expert"" runner.  (my pace for longer distances is around 12 minute miles, which I believe to be kind of slow"
B000KGMM8W:more_durable_than_they_may_appear:j._gershensiegel,B000KGMM8W,Berkshire Trend Trouser Sock 6423: Apparel,apparel,,5.0,More durable than they may appear,"March 25, 2007",J. GershenSiegel,Massachusetts,They look like knee highs but can be machine washed and dried with no ill effects
B000GZBUJY:terriic_product_for_cyclist:d._m._klein,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Terriic product for cyclist,"April 11, 2007",D. M. Klein,"Florence, KY United States","My husband is a cyclist.  This is a terrific way to carry essentials such as ID, credit cards or cash.  He no longer has to worry about forgetting these things in his bike pack.  He absolutely loves it!  He also has the Nike/Nano monitor & uses the wallet for it as well!  
The seller I purchased this from was EXTREMELY nice & helpful.  I would gladly purchase from them again!"
B000GZBUJY:less_expensive_than_buying_nike+_shoes:jeffrey_weiner,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Less expensive than buying Nike+ shoes,"April 3, 2007",Jeffrey Weiner,"Maple Grove, MN USA","I bought the ShoeWallet so that I could use the iPod + Nike insert but with my New Balance (4E width) shoes.  This is a great way to go, as not only can I carry the iPod+Nike device, but also a house key and my Caribou coffee card."
B000GZBUJY:shoe_wallet_review:hkh,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Shoe Wallet Review,"February 9, 2007",HKH,,What a great idea.  I purchased this for my dad for Christmas as he is an avid runner.  With the shoe wallet he can keep a key and identification with him at all times
B000GZBUJY:great_multipurpose_money_saver!:r._rehm,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Great multipurpose money saver!,"February 9, 2007",R. Rehm,"South Dakota, USA","This item was recommended on a review for a similar item on Amazon and I'm glad I went with it.  You can use it for more than your Nike + iPod sensor (the other isn't large enough).  When the weather sends me inside to the gym, there's room for my car key fob too.
The customer service from the Shoewallet company has been fast and friendly"
"B000GZBUJY:shoe_wallet:missb_""culture_warrior""",B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Shoe Wallet,"February 8, 2007","MissB ""Culture Warrior""",USA,"I ordered this item last minute as part of a christmas present.  I ordered it a week ahead, got standard shipping, and it arrived on time.  Thank you so much"
"B000GZBUJY:ipod_shoe_wallet:l._chumley_""chumptowers""",B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,iPod shoe wallet,"February 8, 2007","L. Chumley ""Chumptowers""","Tampa, FL",Using the shoe wallet for my iPods Sport Senor (Nike) has been flawless. I am really pleased at the accuracy of the sensor in the wallet. It is super easy to strap on & off. I don't even know the wallet is on my shoe when I am using it.
B000GZBUJY:great_invention:s._garcia,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,great invention,"February 8, 2007",S. Garcia,,"I hate it when going for a jog and trying to think of a way to hold onto my keys. This shoe wallet is a perfect solution when working out or running and need to hold onto your keys and ID. The Shoe wallet works great, just make sure you strap it tight enough"
B000GZBUJY:shoe_wallet:jeffrey_h._johnson,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,Shoe Wallet,"February 8, 2007",Jeffrey H. Johnson,,Works just as advertised.  My wife is using it with her Nike Ipod sport and is very pleased with it
B000GZBUJY:ipod_via_shoe_wallet:joshua_greer,B000GZBUJY,"Nike+ iPod Sport Shoe Wallet, as Reviewed by Consumer Reports: Apparel",apparel,,5.0,iPod via Shoe Wallet,"February 7, 2007",Joshua Greer,"Las Vegas, NV","I bought the Shoe Wallet in lieu of the $100+ Nike shoes that the iPod Sports kit recommends, hoping that I would get the same result.  So far, so good.  I tested the readings from the iPod on a treadmill, with the Nike sensor securely tucked away in the Shoe Wallet.  The result?  The iPod readings were in stride (pun intended) with the treadmill stats.  I can also put a key to my house in the Shoe Wallet, rather than having it bang around in my pocket.  For me, this is proving to be a great, inexpensive way to wear my own shoes and still utilize Nike+iPod"
"B000KE6VMW:nice_case,_cheapo_accessories:dredzo",B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,,4.0,"Nice case, cheapo accessories","April 9, 2007",dredzo,KCMO,"I bought two of these cases for my kids' Sansas. The colors are vibrant, they fit well over the machines, and they absorb the impact of dropping. the belt chip is flimsy, as is the armband, but it is a good product for the price"
"B000KE6VMW:player_is_excellent,_movie_conversion_software_problem:chris_grassano",B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,0 of 3,4.0,"Player is Excellent, Movie Conversion Software Problem","March 27, 2007",Chris Grassano,,"My 7 year old daughter can operate the player, so it is very intuitive.  The screen is clear and very visable.  I have found a limitation with the included s/w that makes playback from some MPEG formats virtually unviewable.  For long movie files, the s/w splits up the file into a number of files and only the first play back correctly.  All the subsequent files run in slow motion (or a very slow frame rate).  They have told me they will send me updated s/w a number of weeks ago and I am still waiting. "
B000KE6VMW:works_well:k._nelson,B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,,4.0,Works Well,"March 22, 2007",K. Nelson,"Seattle, WA","I bought this case for my boyfriend and I.  We both like that it fits great over the player.  The armband is a little uncomfortable when you use it over a long period of time.  The power button is a little hard to use with the cover on, but it does not affect the wheel.  Overall the cover serves its purpose of protecting the player"
B000KE6VMW:fits_nicely:c._gundler,B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,1 of 1,4.0,Fits nicely,"February 7, 2007",C. Gundler,,"Overall, I am very satified with this product.  It provides great protection without adding a whole lot of extra bulk.  It also fits nicely over the player and doesn't slip around.  The only problem was with attaching it to you belt or arm.  The back doesn't support the wieght of the player.  Meaning, it's kind of flimsy and bounces around"
B000KE6VMW:poor_quality:t._bergman,B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,1 of 1,1.0,Poor Quality,"January 14, 2007",T. Bergman,,"My daughter received this as a Christmas gift.  When she put it on her MP3 player the silicone skin immediately tore.  For the amount of money spent on this, we were very disappointed in the quality. "
"B000KE6VMW:pretty_good_deal:y._bond_""taco_eater""",B000KE6VMW,SanDisk Sansa e250 e260 e270 e280 Premium Silicone Skin with Accessory Kit - Belt Clip - Sports Armband - Screen Shield - 6 Color Options: Apparel,apparel,2 of 2,4.0,Pretty good deal,"December 31, 2006","Y. Bond ""Taco Eater""",Taco Bell,"This product came quickly, contained all it described, high quality, however,  the picture representing the product was a bit misleading.  The color was different than depicted, and the belt clip did not match the skin.  I recommend looking at other similar PCWorld products to get an accurate idea of the colors"
"B00092H7IW:serves_purpose_but_not_comfortable...:a._wilson_""scrapbook_queen""",B00092H7IW,Clear Strap Camisole Body Tight - A91: Apparel,apparel,2 of 2,2.0,Serves purpose but not comfortable...,"April 10, 2007","A. Wilson ""scrapbook queen""",,"It does work well, but wasn't as low cut in the back as shown in the picture.  Also I found it to be very itchy around the top.  Would not buy another one"
B00008DGXE:fantastic:,B00008DGXE,Calvin Klein Body Trunk Underwear: Apparel,apparel,1 of 1,4.0,Fantastic,"March 19, 2004",,,"This set of underwear is fantastic. I've always had a taste for boxer briefs, but this set is better than all the others I have ever worn. They move perfectly with you and the fabric enlarges my 'bulge' excellently. My only complaint is a tendency for the legs to ride up a bit. But that's a minor complaint for a majorly attractive piece of underwear"
B00008DGXE:incredable:,B00008DGXE,Calvin Klein Body Trunk Underwear: Apparel,apparel,1 of 4,5.0,Incredable,"February 1, 2003",,,"I picked up a pair of these a few monthes ago, and so far my experiance has been positive. These boxerbriefs are incredable. They fit great, and the waistband, and leg bands to loosen after several washes. They may be a little over priced but they are worth it"
B000ID3YFW:fun_and_colorful!:kim_lynn,B000ID3YFW,Venice Beach - Sweet Paisley: Apparel,apparel,,5.0,Fun and colorful!,"March 17, 2007",Kim Lynn,Texas,"This purse is great for spring and summer because it has a fun pattern and is very colorful.  It is the perfect size for most warm weather activities, enough room for sunscreen, a bottled drink, a snack, sunglasses....  I also like it because it is non-leather and so guilt free!  The only issue with this purse is that due to its flexible material you need to keep it pretty full to maintain its shape. "
B000M4AW0W:love_em:k._cox,B000M4AW0W,Leg Avenue Checkerboard Thigh Highs: Apparel,apparel,,5.0,LOVE EM,"March 25, 2007",K. Cox,,I LOVE THEM. THEY ARE SOO COOL AND AWESOME. IF U ARE THINKING ABOUT  BUYING THEM YOU SHOULD
B000M4AW0W:haven't_even_worn_yet:a._vela,B000M4AW0W,Leg Avenue Checkerboard Thigh Highs: Apparel,apparel,,1.0,Haven't even worn yet,"March 23, 2007",A. Vela,,"They look great. I just tried them on and they are already coming apart. It's too bad, 'cause they look great"
B000MFBIQI:very_comfortable_&_stylish:n._fabros,B000MFBIQI,Speedo Men's Hydro XP Water Shoe: Apparel,apparel,1 of 1,4.0,Very Comfortable & Stylish,"April 2, 2007",N. Fabros,East Coast,"I was originally a bit hesitant about buying these water shoes, but once they arrived, I couldn't be happier.  I slipped them on and immediately noticed how comfortable they are.  Much more comfortable than my $150 pair of running shoes!  They've got a stylish design and are priced pretty well.

My purpose for buying these are for river tubing & general walking around on an upcoming cruise and I'm confident now that these will serve that purpose nicely.

The only downside to this shoe is that the sole doesn't look as nice as the women's version.  My wife got the same shoe but for women and her soles were clear while mine was black.  Nothing major, but hers looks much better than mine when looking at them both from the bottom (not that I'll ever see them from that angle while I'm wearing them)."
B000AN2B0O:wow!:t.t.,B000AN2B0O,Jackie O sunglasses - black: Apparel,apparel,,5.0,WOW!,"March 26, 2007",T.T.,"Nassau, Bahamas","LOVE THESE SHADES!! THEY ARE GLAMOROUS AND MAKE U LOOK AND FEEL LIKE JACKIE O!! I WAS CONSTANTLY ON A SHADES HUNT, KNOWING SOMEWHERE THERE WAS THE PERFECT SHADES FOR ME, NOW I HAVE NO LONGER HAVE A NEED TO SEARCH. IT HAS ENDED! I'VE FOUND THEM! IT WAS LOVE AT FIRST SIGHT. CAN'T WAIT FOR OTHER VERSIONS TO COME OUT"
B000AN2B0O:a_steal!:tryxe,B000AN2B0O,Jackie O sunglasses - black: Apparel,apparel,3 of 3,5.0,A Steal!,"February 26, 2006",Tryxe,"Virginia, USA",People think I have on Gucci glasses! They dont know I only got them for eight dollars
"B000KZ1HKC:perdy_good:sabrina_grubidge_""sabrina""",B000KZ1HKC,Naughty Monkey Women's Adam Ballet Flat: Apparel,apparel,,4.0,Perdy Good,"April 9, 2007","Sabrina Grubidge ""Sabrina""","Osseo, MN","I really like the look of these shoes, but the feel is a little off.  The heels curve in around the top rim so I got some pretty bad blisters the first day I wore them.  I've had them for a few weeks now and they're almost completely broken in.  If you plan to buy these, don't take them for a long walk straight out of the box. "
B0001J3Z0W:kjs:kevin_safley,B0001J3Z0W,Leather Three-pocket Checkbook Wallet: Apparel,apparel,,5.0,kjs,"March 6, 2007",Kevin Safley,,I bought this thinking I was buying a mans wallet when it came I realized a had bought a womans checkbook I bought the black one. I am using this as a wallet and it is holding up very good I like the fact it has room for every thing I need to carry it is a little heavy for the back pocket but I like it very good quality
B000AS5ED0:at_last_i_found_them!:karen_p._ault,B000AS5ED0,Slippers International Women's Wool Blend Clog Slipper: Apparel,apparel,2 of 2,5.0,At last I found them!,"January 10, 2007",Karen P. Ault,,"I have been wearing these slippers, everyday, for 3 years!  They are a blessing for my cold feet!  Not to mention the durability.  I just now realized the sole was broken almost in 1/2 from years of use.  I was frantic when I looked and looked and could not find them.  

Today is my lucky day, I just ordered my second pair"
B000E73QW8:as_seen_in_anthropologie:chi_chi_rodriguez,B000E73QW8,Ramon Tenza Women's Titanic Wedge Sandal: Apparel,apparel,,5.0,As Seen in Anthropologie,"November 10, 2006",Chi Chi Rodriguez,"Anacortes, WA","These shoes are the same shoes sold by Anthropologie summer 06 as well as by Neiman Marcus, except they are an embossed black leather on top and the ones at Anthropologie were a type of suede. Regardless, they are a beautiful shoe and comfortable to boot. I usually wear a size 6.5, but I ordered a half size up as recommended and they fit perfectly."
B0002PNJLA:just_gorgeous!:toni,B0002PNJLA,Adult Ultra Shimmery Footed Tights - 1331: Apparel,apparel,,5.0,Just Gorgeous!,"January 4, 2007",Toni,Overseas,"I wore these tights with my wonderwoman costume for halloween when I had a kids party in my home. These tights were just gorgeous and felt wonderful. They looked great and made my legs look fantastic. I really love them. They look and feel like professional dancer tights. 
I highly recommend these tights to wear with costumes or for dance class!

Thanks!
Ton"
B0002PNJLA:attractive_tights:patricia_mohr,B0002PNJLA,Adult Ultra Shimmery Footed Tights - 1331: Apparel,apparel,,5.0,Attractive Tights,"November 5, 2006",Patricia Mohr,United States,"I have been wearing this brand of tights for over a decade.  Because of the shimmer, they are very attractive.  I have had both men and women, related and not related to me, tell me they like them.  They are comfortable enough for all kinds of weather, even during California's hot central valley summers.  They last longer than regular pantyhose.  I never wear regular pantyhose anymore because they are so much more comfortable"
"B0002X2AYY:excellent_jacket:chris_john_philhower_""escapemax""",B0002X2AYY,Deluxe Leather Three-Season Jackets: Apparel,apparel,,5.0,Excellent jacket,"January 9, 2007","Chris John Philhower ""ESCAPEMAX""",NJ, This is the first Leather jacket I purchased. Holds up well. And I usually wear it when I ride my Motorcycle
"B000MGHD9I:cute_shoes,_but_definitely_not_fo_rme:pixelhawk",B000MGHD9I,Skechers Soho Lab Women's Dizzee Ballet Flat: Apparel,apparel,,1.0,"Cute shoes, but definitely not fo rme","April 6, 2007",PixelHawk,"Concord, CA USA","I ordered these because they looked like very cute ballet flat type of shoes, and they had good reviews here and elsewhere. When I got mine... they fit horribly. Uncomfortable to say the least... I had the Return label printed, the shoes reboxed and back in the mail within 20 minutes of getting the box open. Its too bad that they didn't fit me, because I really like the design."
B0002XNMNW:n-3b__snorkel_parka_flight_jacket:antoinette_blevins,B0002XNMNW,N-3B Snorkel Parka Flight Jacket: Apparel,apparel,,5.0,n-3b  Snorkel Parka Flight Jacket,"March 30, 2007",Antoinette Blevins,"Roseville, MI  USA","(This review was written by my brother for whom the Parka was bought for).

This extreme weather Parka was everything I expected. The delivery was on time, from Captain Dave's. I will be using Captain Dave's in the near future. As I was extremely pleased with the customer service provided.

Tight lines, Icey eyes, and Artic mornings.

John Blevin"
B0002XNMNW:n3b_snorkel_parka_flight_jacket:david_p._doane,B0002XNMNW,N-3B Snorkel Parka Flight Jacket: Apparel,apparel,1 of 1,5.0,N3B Snorkel Parka Flight Jacket,"January 9, 2007",David P. Doane,,Parka came in promptly and was exactly what I thought it would be.  I was updated regularly via EMail as to the status of my order and am very satisfied with the product and the service
B000CFFML0:very_comfortable_and_sexy:j._reeb,B000CFFML0,Mansilk Silk Knit Thong Underwear - m201: Apparel,apparel,1 of 1,5.0,Very comfortable and sexy,"September 19, 2006",J. Reeb,"Westmont, IL",This is the most comfortable thong I've bought so far and the semi-transparent pouch is roomy enough to keep everything where it belongs
