unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000FIAWQO:one_sturdy_garment:suzanne_byrum_""midimaid""",B000FIAWQO,Jerzees - Adult NuBlend Mid-Weight Cardigan (773MP): Apparel,apparel,2 of 2,4.0,one sturdy garment,"December 30, 2006","Suzanne Byrum ""midimaid""",Everett WA,"I have owned and worn this for several months now, and it is very durable AND warm as well! I would just be cautious about the unisex sizing, as I am a Medium sized person (10-12) and it does seem to be a little large, yet I wear it anyways.  Hopefully subsequent washings will tone it down in size"
"B00012WUE6:a_little_dated,_but_works_well_for_kids_and_adults.:concerned_one_""thrashfan""",B00012WUE6,Bugs Bunny News by Looney Tunes black polyester ties: Apparel,apparel,1 of 1,4.0,"A little dated, but works well for kids and adults.","December 10, 2006","Concerned One ""Thrashfan""","Omaha, NE","Every time I wear this tie, it always strikes up a good conversation of the way things were, and when cartoons were cartoons.  Also working in a place with a lot of kids, they tend to be more at ease when they see me with this on.  I've had this tie for 3 years now, high quality, and does not stain really easy (at least for me, great quality).  Only downfall, a little dated with a 32 cent stamp.  Kids don't notice, and neither do most adults.  Worth picking up, great price"
B000FZ1FD6:classic_boots:deborah_dipert,B000FZ1FD6,Rockport Women's Merrick Boot: Apparel,apparel,,5.0,Classic boots,"March 9, 2007",Deborah Dipert,"Westmoreland, TN United States","These boots look good with everything from jeans to skirts. Because they are real leather, I was expecting to have to break them in before they were comfortable - but it only took a few wearings before I could wear them all day with a lot of walking and no sore feet. Didn't have any problem with them fitting my calves. I had that problem with other boots I have tried before. Even if you don't consider the great price for all leather boots, they are wonderful buy"
B000FZ1FD6:good_boots:susan_p._sigvardson,B000FZ1FD6,Rockport Women's Merrick Boot: Apparel,apparel,,4.0,Good Boots,"March 9, 2007",Susan P. Sigvardson,,"The boot is beautiful, but because my feet are wide they are uncomfortable to break in. The price is reasonable.  Hope to wear soon"
B00078EQJ6:good_for_the_money:qian_zheng,B00078EQJ6,Reebok Men's ATR Pump: Apparel,apparel,,5.0,good for the money,"March 31, 2007",Qian Zheng,,awesome handling while balling on this shoe. Great grip on the court and I especially like the pump on the shoe that you press to fit the shoe to how you want it on your feet
"B00078EQJ6:great_fit:n._lippman_""nugs""",B00078EQJ6,Reebok Men's ATR Pump: Apparel,apparel,11 of 13,4.0,great fit,"March 9, 2005","N. Lippman ""nugs""","west hollywood, CA","Great fit, lightweight. These are very snug and allow for maximum mobility for quicker players who do a lot of cutting and fast movement. Support strap is not too tight which is good, and actually serves a purpose"
B000CQUV0G:excellent:m._inabnit,B000CQUV0G,Charles by Charles David Women's Crumpet Ankle Strap Sandal: Apparel,apparel,,5.0,Excellent,"July 19, 2006",M. Inabnit,,"Let me assure anyone who is even remotely thinking of buying these shoes..........DO IT! They are not only beautiful but as high as they are, they are extremely comfortable. The detail is way more beautiful in person as they are on the website. My favorite shoe of the summer"
B0002THW5A:good_socks_good_price:stacey_k._skopeck,B0002THW5A,Hue Women's White Low Rider Sport Sock 6 Pack: Apparel,apparel,,5.0,good socks good price,"February 12, 2007",Stacey K. Skopeck,,"These socks are just what I was looking for, a thin cotton blend to wear running.  No bunching and they breath very well.  The price and timliness of the order was also great"
B000COZY00:great_running_shoes!:s._wong,B000COZY00,ASICS&#174; Women's GEL-Kayano XII: Apparel,apparel,1 of 1,5.0,Great running shoes!,"March 25, 2007",S. Wong,California,"I'd been shopping for a pair of running shoes and have tried on various brands.  These shoes surpassed others in fit, support, and comfort.  I'm so glad Kayano comes in wide sizes, because it fits my feet PERFECTLY!  I highly recommend!   "
B000ARJK6I:munsingwear_briefs:lawrence_v._king_jr.,B000ARJK6I,Munsingwear Comfort Pouch Colored Brief 2-Pack - mw21c: Apparel,apparel,,4.0,Munsingwear Briefs,"March 8, 2007",Lawrence V. King Jr.,,Have always been pleased with this manufactures product. The company I purchased from was fair priced and very efficient
B000ARJK6I:comfort_is_key:ronald_e._dorey,B000ARJK6I,Munsingwear Comfort Pouch Colored Brief 2-Pack - mw21c: Apparel,apparel,,5.0,comfort is key,"February 6, 2007",Ronald E. Dorey,,"Munsingwear is definitely the most comfortable, best fitting men's brief I have ever worn"
B000MLB4DO:great_summer_shoes:six_months_pregnant,B000MLB4DO,adidas Kids' Akwah IV I Infant: Apparel,apparel,,5.0,Great summer shoes,"March 29, 2007",Six months pregnant,"St. Paul, MN, USA",These were really easy for my little girl to put on herself. They were well make and very light weight. I like the ridges in the surface and hope they will help keep her feet dry and prevent the shoes from getting super stinky
B000JLG5ZY:surprisingly_well_constructed:trevor_e._miller,B000JLG5ZY,Universal Apple iPod USB Charger Kit - USB Retractable Hotsync Cable - USB Home Travel Charger - USB 12V Cigarette Lighter Charger: Apparel,apparel,2 of 2,5.0,Surprisingly well constructed,"January 4, 2007",Trevor E. Miller,"Portland, OR USA","I picked this sucker up for $30 from Fred Meyer, after they made it clear that they had no other options available for charging my iPod from my computer (I was on vacation with no cord and a dead battery). I was only expecting it to last throughout the vacation, but I've been using it ever since.

I keep the car charger in my car, with no extra cables to burden it, and I keep the wall charger plugged into the wall. The cable retracts easily, with a design much like that of a window blind (pull until you let go, where it locks, and then pull a bit more and let go to release).

It's a small, unobtrusive, and incredibly convenient device for your iPod, and at this price, it's a steal. You'd pay two or three times this at some electronics stores for the wall charger or car charger alone, let alone one that is so solidly constructed.

No question -- if you own an iPod, purchase this product. I was impressed enough to come and write this review -- perhaps you will be too"
B00070PGAM:speedo_suit_review:kevin_r._hogan,B00070PGAM,Speedo Men's Solid Dive Bathing Suit: Apparel,apparel,,4.0,Speedo suit review,"March 20, 2007",Kevin R. Hogan,IL USA,"I really like the Speedo suit.  I wear two swim suits, the Speedo and a larger ""drag"" suit over it.  I've done this since my days on the swim team.  The chlorine in the water tends to weaken the seams on my suit over time, causing the drag suit to self-destruct eventually.  Having the Speedo prevents any embarrassing moments.  The fit and material is good and it holds up very well - this is the first replacement I've needed in years.  

If you are husky, this might be a tight fit.  I wear a 42-44 pant size and this is on the snug side. "
B000089KGM:great_blazer:terry_m._watson,B000089KGM,New Zealand Lambskin Blazer: Apparel,apparel,,5.0,Great Blazer,"March 9, 2006",Terry M. Watson,,Well constructed blazer. Great color. You can wear with jeans or shirt and tie for church.
B000IZO00I:can't_go_wrong_with_gerber:t._govia,B000IZO00I,Gerber 3-pk. White Side Snap Shirts: Apparel,apparel,,5.0,Can't go wrong with Gerber,"January 29, 2007",T. Govia,,"LOVE,LOVE,LOVE Gerber products and these are no exception. Great quality and they are so soft. The only thing is that the 0-3mths are a little small so you may want to consider starting with the 3-6"
"B000LVAUQ2:a_great__shoe_-_if_you_can_find_a_pair_that_fits_you!:k._""daisy4given""",B000LVAUQ2,Crocs Prima Shoe - Women's: Apparel,apparel,4 of 4,4.0,A great  shoe - if you can find a pair that fits you!,"March 29, 2007","K. ""daisy4given""","Mesa, Az United States","When I saw in a magazine that Croc was making a style of their shoes that was NOT UGLY, I literally went the same day to Dillard's to get a pair for myself! They are unbelievably comfortable - it feels like you're standing on clouds!

The Amazon listing doesn't show all the colors that they come in: light pink, silver, gold, celery, lavender, light blue, white, black and fuschia. All the colors are really adorable, and I had a hard time deciding!

I have also had issues with sizing, just as other reviewers have had. I usually wear a 7.5 Wide in women's shoes, but when I tried on the Primas in an 8, they were ridiculously big, and when i tried them on in a 7, they were a tad too snug. I really wish they made half sizes. I ended up buying the 7, even though it was a little small, but I read about a great trick to help mold the shoes to my feet, that works like a charm: throw them in the clothes dyer for two minutes on medium heat, then pull them out, and while they are toasty warm, immediately put them on your feet and wear them for about a half hour, and voila, they will now fit perfectly!

Grade: A-"
"B000FYZ9T8:good,_but_specifically_for_700w!:robert_lewis_""silverleaf""",B000FYZ9T8,Silicon Skin Protective for PDA Palm Treo 650 700w 700p 680 Palm Treo 680: Apparel,apparel,5 of 5,4.0,"Good, but specifically for 700W!","October 20, 2006","Robert Lewis ""Silverleaf""","The Colony, TX USA","Overall I'm happy with the skin. It fits the Treo 700 very closely. This was custom formed for every curve, bump, and button on the Treo. My one complaint is they advertise it as compatible with the 700w and 700p. I should have paid more attention to the pictures and thought about it. The 700w and p, if you don't know, are almost identical except for the buttons just below the screen. The button layout is the same, but they different icons and purposes. Well, the skin has images on the button covers for the 700w, not the 700p. Not a huge deal, just a slight annoyance. I'm going to see if there's a way to remove these somehow"
B000GBHLUK:walking_shoes:m._renfro,B000GBHLUK,New Balance 557: Apparel,apparel,,5.0,Walking Shoes,"January 19, 2007",M. Renfro,,Great service.  The shoes were just what I wanted.  I highly recommend these walking shoes because they are light weight and comfortable
B000A6OKF0:pure_beauty:baudrey,B000A6OKF0,Ultra Feminine Pink and Black Bustier and Coat Set - Less than Cost!: Apparel,apparel,0 of 1,5.0,Pure Beauty,"September 12, 2005",baudrey,Pennsylvania,"This set is guaranteed to make your partner stop and take notice!  Plus, you will enjoy wearing this silky, sensuous set to liven up your evening.  The fit is fantastic.  Not much is left to the imagination"
"B000IXUPM2:hey,_it's_a_flippin'_cord!:blues_boy",B000IXUPM2,"5Ft Audio / Video AV Cable For Apple iPod G5 Video, Mini, Photo and More: Apparel",apparel,,5.0,"Hey, it's a flippin' cord!","February 23, 2007",blues boy,"Great Falls, mt.",Plugged into Ipod and guess what! Audio and video came out the other end! A little spendy but what can ya do
B000ABTOM4:gorgeous_boots!:erica_m._sinnott,B000ABTOM4,Frye Women's Harness 12R: Apparel,apparel,,5.0,GORGEOUS boots!,"April 8, 2007",Erica M. Sinnott,,"These boots are GORGEOUS! I got such an awesome deal on these boots; I searched online for about an hour to find another website that has a picture of them! I'll put one up here. They're comfy, rich leather, well made. I've always wanted Frye boots"
B000ABTOM4:the_comfort_of_frye:d._potter,B000ABTOM4,Frye Women's Harness 12R: Apparel,apparel,12 of 12,5.0,The Comfort of Frye,"November 11, 2005",D. Potter,"Seattle, WA","These are, by far, the most comfortable boots I have ever owned! I am a huge fan of Dansko clogs, and these Frye boots are just as comfortable and sturdy! They run a bit on the large side, about a half size difference. You will love them!!!!"
"B000HHWU4K:lovely_shoes!__just_a_little_narrow:capitol_hillite_""karen_k""",B000HHWU4K,Nine West Women's Bobbette Ballet Flat: Apparel,apparel,,5.0,Lovely shoes!  just a little narrow,"April 10, 2007","capitol hillite ""Karen K""","Washington, DC, USA","I just got these and love them.  My only complaint is that they pinch/are a little narrow, even though I don't have wide feet or regularly wear wide shoes.  The dark red color is a little deeper than the picture, but that is a good thing if you want to wear these in both winter and summer.  If you're gonna buy red shoes or any other colors available, these are a great choice"
B00006M4C4:sky_blue_sox:c._peoples,B00006M4C4,Wide Rib Crew Socks: Apparel,apparel,,4.0,SKy Blue Sox,"November 7, 2006",C. Peoples,,The socks were nice but cost too much .  Price a little unreasonable
B00008IRRX:excellent:,B00008IRRX,Calvin Klein Basic Brief 3-Pack Underwear: Apparel,apparel,8 of 9,4.0,Excellent,"May 20, 2003",,,"Calvin Klein provides a fashionable, comfortable underwear. Tight but not too tight, it holds you in place, while not constricting you to a tight position. Excellent, but don't buy them too little"
"B0008IW908:comfortable,_stylish:casey_jones",B0008IW908,Unico Classic Suspensor Trunk 00001: Apparel,apparel,,5.0,"Comfortable, stylish","March 28, 2007",Casey Jones,Ohio,"These trunks are great.  The pouch in the front works great in keeping everything together and comfortable.  I drive alot, and these are by far the best underwear I have ever had.
Just be sure to order one size larger than you usually wear, otherwise they will be skin tight (unless you want that)"
B000BDJ9DU:really_easy_to_put_on_and_lightweight._doesn't_fog_my_glasses:n._p._ladieu,B000BDJ9DU,Performance Neoprene Face Mask: Apparel,apparel,4 of 4,5.0,Really easy to put on and lightweight. Doesn't fog my glasses,"November 27, 2006",N. P. Ladieu,"Pittsburgh, PA United States","This mask attached using some Velcro in the rear. 

I love it because it can be removed or put on without taking off my helmet!

At first I had some problems with my glasses fogging up, what I did was just pull it extra tight until the material was very snug with my cheeks. This drastically reduced fogging. I read on another products review that using some medical tape below the eyes would eliminate fogging (on a similar product)

Overall this has been a great buy.

Nic"
B000147L8Y:love_it!:tina_le,B000147L8Y,Champion Sport Shape Bra (0091B): Apparel,apparel,6 of 6,5.0,Love It!,"April 14, 2006",Tina Le,portland OR,This bra fits very well (I found it fit very true to size) and offers great support.  I'd much rather pay this price than the outrageous prices I've paid for sports bras in the past that have offered no where near the support.  It has held up well while jogging. 
B000CQSW6G:pay_less_for_a_great_product:kendal_h,B000CQSW6G,LifeStride Women's Sue Wedge: Apparel,apparel,1 of 2,5.0,Pay less for a great product,"November 5, 2006",Kendal H,GA,Very smooth transaction and timely delivery.  First time on-line shoe buyer.  I tried those cute shoes on at a local shoe store and loved them but was not willing to pay high price for them.  I saved about 35% by purchasing here!
"B00009YPNM:best_sports_bra_i've_ever_had!:m._hardt_""dog_show_enthusiast""",B00009YPNM,Shock Absorber Support Level 3 sports bra: Apparel,apparel,6 of 6,5.0,Best sports bra I've ever had!,"July 20, 2004","M. HARDT ""Dog show enthusiast""","Houston, Texas","This is the best sports bra I've ever had!  I show dogs for a hobby and was always aware that, as I gaited the dog around the ring, I was bouncing!  Now, no more bounce and extreme comfort.  I've had the bras for over 6 months now and they've held up well.  Everyone that I've recommended the bra to has had similar experiences"
B000GTSHLE:a_must_have_for_every_breastfeeding_mom:jennifer_suarez,B000GTSHLE,Lily-Padz - Breast-Feeding: Apparel,apparel,3 of 3,5.0,A must have for every breastfeeding mom,"February 20, 2007",Jennifer Suarez,NY,"This is a product that every breastfeeding mother needs to know about. Finally a solution to leaking and a way to sleep without wearing a bra! I've been using lilypadz for about a month now and I must say that I LOVE them. When I started breastfeeding my daughter I was using the traditional round cotton pads that you have to put inside your bra to soak up leaks. I hated them because they look terrible under a snug fitting shirt, they don't always absorb all the liquid, and they can shift out of position leaving you with no protection at all. I assumed it was just a necessary evil to breastfeeding because I didn't know something as wonderful as lilypadz existed!

I have to admit, when I first saw them advertised I was skeptical. I didn't think they would stick, I didn't think they would stay in place, and I thought for sure if they did stick that it would hurt to take them off or they'd leave a tacky residue on my breast. I hestitated for a couple of weeks, wanting to try them, but afraid that I'd spend all that money and end up disappointed. It was one morning after waking up soaked because one of my cotton pads slipped during the night I decided I would risk it and order them. 

When they arrived I read all the instructions and was ready to try them out. Now this is the embarrassing part... in the instructions it specifically says to take them off the plastic dome before using. For some reason I thought they meant take them out of the plastic container. I didn't realize that EACH lilypad was also stuck on a piece of plastic!  When I first tried to put them on I actually tried flipping the entire pad and the plastic dome inside out. (yes it was tough to do too!!) I was frustrated because they obviously didn't stick. I began to think that my fear of them not working was true. Once I realized my stupid mistake, I peeled them off the plastic and tried again. They stuck perfectly!! Try and avoid having the problem I did.. make sure you peel each of them off their little plastic domes. 

I was immediately surprised at how secure they felt. I knew right away that I would be able to wear them to bed and not have to worry about one falling off. My next fear was removing them. I carefully lifted up an edge and peeled one off. I was surprised that even though they stuck securely, they peeled off with ease and without causing pain to my tender breasts. I was estatic! What a great product!!

I have found after using them for about a month that there are pros and cons. However the pros greatly outweigh the cons. This is what I have found...

PROS
------
1) Attaches securely
2) Removes with VERY little or no pain
3) No residue left behind on the breast. Baby can eat as soon as a pad is removed. 
4) Protects tender breasts from rubbing against clothing or sticking to cotton pads. (If you are feeling sore these are a HUGE help.)
5) Secure enough to stay on all night long without wearing a bra. 
6) Washable and reusable
7) Invisible under snug fitting shirts. 
8) When properly applied you will not leak
9) Peace of mind 
10) Quick drying. After cleaning them give them a good shake and you are ready to reapply them (even if they are a bit damp still). No need to buy more than one pair unless you need the peace of mind of a back up. One pair will work and will always be ready to use. 

CONS
-------
1) If not properly applied you might leak. You must be careful to avoid air bubbles and make sure you apply strong pressure to the nipple when putting them on. However, even if you leak - it won't get on your clothes. Instead it pools up around the nipple. It usually stays sealed. You just have to be sure to remove the pad, drain the liquid, rinse them and then reapply properly. One warning, if you have an air bubble and you leak A LOT it is possible for the pad to loosen and pop off spilling milk on you. This has only happened to me maybe twice after a long night of leaking while sleeping. I leaked during the night, woke up and was feeding the baby from one side without checking to see if I had leaked on the other. My milk let down filling the air bubble more and the pad popped off drenching me.
2) If you own cats/dogs... keep them AWAY from the pads when you aren't wearing them. They attract fur like crazy. If they do get furry its OK because it does wash off. Its just a pain in the butt and takes a little extra effort
3) Takes a little more effort to reapply the pad in public (vs shoving a cotton pad back in your bra) but once you get the hang of it, it woudn't even make the con list anymore.
4) I personally don't wear them every day. I'm one of those types that thinks skin should have a chance to breathe a little. I DO wear them every night, but during the day I'll occasionally wear my  cotton pads so my skin can breathe. I'm afraid that I'll end up with thrush or just pruney nipples if I wore them 24/7. I have no evidence to back up the claim - they may work just fine 24/7. I'd say I wear them 3-4 times a week during the day. I will NOT go a night without wearing them though because I hate wearing a bra to bed. 

As you can see the pros outweigh the cons by quite a bit. The cons shouldn't be enough to keep you from trying them yourself. Even if you plan on wearing them only at night they are well worth the cost. If you are like me and you are skeptical - don't be. These really do work and you will be glad that you gave them a try. Every breastfeeding mother should own a pair and I think they would make a WONDERFUL and unique baby shower gift!  
 "
B000GTSHLE:best_product_ever_invented!:ida_egenberger-gutierrez,B000GTSHLE,Lily-Padz - Breast-Feeding: Apparel,apparel,,5.0,Best product ever invented!,"February 14, 2007",Ida Egenberger-Gutierrez,"Huntington Beach, CA United States",I regained my sanity after getting these. Sooooo much nicer than disposables
"B000GWLLRI:stop_the_drool_from_soaking_through!:mommy2twoboys_""a_teen_&_a_7_month_old""",B000GWLLRI,I Love Mommy/Daddy and Thank Heaven Printed Bib: Apparel,apparel,,5.0,Stop the drool from soaking through!,"January 15, 2007","Mommy2TwoBoys ""a Teen & a 7 month old""",Nebraska,"Ditto... I bought more of these.

Love the bibs with vinyl backings and absorbant terry fronts... really stops the soakings that happen with little ones who are teething. I bought these for a very low price that couldn't be beat. Nice quality"
B000F5M120:awesome_bag!:a._larrimore,B000F5M120,'Storia' Italian Leather Messenger Bag: Apparel,apparel,8 of 8,5.0,Awesome bag!,"August 6, 2006",A. Larrimore,"Gray, GA","This is truly a beautiful bag!  I got the classic dark leather, which is exactly the rich brown shown in the pictures.  The leather has a wonderful grain that adds to the bag's character.  The leather is thicker than I expected; while it is by no means stiff, it is not ultra-soft, ultra-thin butter leather.  This is leather that will age well and last for many, many years.  The zippers are matte silver metal so not only do they look great against the brown leather, they'll be durable.  (The other hardware is the same type of matte/antiqued silver.)  The bag is lined with a heavy khaki twill that is just a shade or two lighter than the strap.  The cotton strap not only adds to the bag's uniqueness, it also keeps the bag from sliding when you bend over. (I wear it across my chest like a messenger bag.) Inside there are two small pockets on the divider separating the two sections of the bag.  One is gusseted and works well for a cell phone (or items of a similar size) and the other is suitable only for small flat items such as business cards; I would have really liked for my iPod to snuggle in that second pocket but something that thick won't fit.  The internal sections of the bag are large enough to hold a notebook, file or book but the bag is smaller than most of the other messenger bags I've tried because they were sized for laptops. I actually use it as a purse and it has plenty of room for all of my junk and the ubiquitous book. On the outside, each end of the bag has a pocket that has a vertical row of stitching bisecting it.  This creates 2 tall, thin pockets where I keep pens; it would have been nice if one side didn't have that row of stitching so that it could hold larger items, but that's not a problem for me.  The entire back side of the bag is another zippered pocket.  On the front flap is a small zippered pocket that turns out to be a good home for a cell phone because you can get to it quickly without going into the bag.  The magnetic closure on the flap is sufficiently strong.  There are 2 magnets in the body of the bag and in the flap there is a metal bar running the width of the flap so you don't have to worry about lining up magnets to close the bag.  I've had the bag only a few days and have already received compliments.  Though the bag is pricey, it is obviously crafted with care from high-quality materials.  It also has a very distinctive look.  I am very happy with this purchase and have already added another Diongini bag to my Amazon Wish List"
B000B59X9S:prompt_service:larry_b._bowen,B000B59X9S,Ear Muffs / Royal: Apparel,apparel,,5.0,Prompt Service,"April 2, 2007",Larry B. Bowen,,I received the earmuffs I ordered 3 days after I placed the order
"B000B59X9S:good_quality_ear-muffs:diana_clark_""author-illustrator""",B000B59X9S,Ear Muffs / Royal: Apparel,apparel,,5.0,Good quality ear-muffs,"March 8, 2007","Diana Clark ""Author-Illustrator""","Seattle, WA",The earmuffs are very nice quality and the color was perfect for my daughter
"B000JJP8VS:great_leather_jacket_for_the_price!:ben_cooper_""jabez3""",B000JJP8VS,Oscar Armanno Men's Stone Leather Bomber Jacket: Apparel,apparel,,5.0,Great leather jacket for the price!,"January 11, 2007","Ben Cooper ""jabez3""",Pennsylvania,Our son was very pleased to get a leather jacket for Christmas. The proof is in the wearing!  He's been wearing it ever since.  Thanks for the great transaction! 
B000HKY19E:cute_practical_boots_:n._o'donnell,B000HKY19E,"Women's Navy Blue ""Tiny Whales"" Waterproof Rubber Garden and Rain Boots: Apparel",apparel,1 of 1,5.0,Cute practical boots ,"February 10, 2007",N. O'Donnell,"Oregon, USA",I love these boots! I got one size smaller than my street shoe and they were snug enough to fit perfect. I can fit pants in them or over them and I have not had a problem yet
B000KM0LIO:a_'best_buy':library_lady,B000KM0LIO,Reading Eye Glasses Hand Painted Folk Readers: Apparel,apparel,,5.0,A 'BEST BUY',"April 1, 2007",Library Lady,"Marysville, Washington USA","HESITANTLY, I ORDERED MY FIRST PAIR OF FOLK READERS; NOW I'M BACK FOR A SECOND PAIR. THEY'RE COMFORTABLE, UNIQUE, WELL-CRAFTED AND THE COMPANY OFFERS EXCELLENT SERVICE - A WINNER"
B0009PX20G:great_handbag!:carolinara,B0009PX20G,HYP 16oz Cotton Canvas Print Beach Tote Bag: Apparel,apparel,1 of 4,5.0,Great handbag!,"February 3, 2006",carolinaRa,,"This is a one of a kind handbag.  Great on a night out or just for kicks!  Unbeatable price for such a genuine item.  
Don't have one?
Get One!
http://handbags.freepay.com/?r=27259751"
"B0002TRMYQ:very_comfortable_socks:elizaveta_kvint_""liza""",B0002TRMYQ,"Gold Toe Women's Wimbledon Athletic Turn-Cuff Sock, 3-Pack: Apparel",apparel,2 of 2,4.0,Very comfortable socks,"November 25, 2006","Elizaveta Kvint ""Liza""",New York,I use these socks for running and they are very well cushioned and comfortable. they also withstand frequent laundry without loosing quality. 
B0002TRLAQ:comfortable_sock:singer_sowing,B0002TRLAQ,"Gold Toe Women's Marathon Athletic Quarter Sock, 3-Pack: Apparel",apparel,3 of 3,5.0,comfortable sock,"January 5, 2007",Singer Sowing,New York,"I've been looking for black sport socks for a long time!  Finally, a black comfortable, cushy sport sock of medium thickness.  I'm completely satisfied"
B0002LINOW:shopping_at_bealls_store:jean_skora,B0002LINOW,Jockey For Her French Cut Brief # 1507: Apparel,apparel,1 of 5,5.0,Shopping at Bealls Store,"October 2, 2005",Jean Skora,"Eden, New York",I find this store to be very accomodating.  Will definitely shop there again
B000B8AQBY:very_pleased:james_wilson,B000B8AQBY,Dickies Traditional 874 Work Pant: Apparel,apparel,,5.0,Very Pleased,"March 16, 2007",James Wilson,,I am gratefully pleased with product and vendor . . . Very Pleased
"B000FH4S6U:pink_camo___can't_find_her.___:michael_r._hinshaw_""doc_hinshaw""",B000FH4S6U,Women's Two-tone Hooded Sweatshirt: Apparel,apparel,,5.0,Pink Camo   Can't find her.   ,"January 4, 2007","Michael R. Hinshaw ""Doc Hinshaw""","Indianapolis, IN   USA",I bought this for my daughter.  She is into pink and camo???   Anyway it is a quality product and the daughter just loves it.  What more is there to say
"B0002RQJ24:polyprop_longjohns:kenneth_e._george_""yankee_scout""",B0002RQJ24,Blue High-Performance Polypropylene Thermal Underwear - Tops: Apparel,apparel,1 of 1,4.0,Polyprop LongJohns,"February 8, 2007","Kenneth E. George ""Yankee Scout""","Atlanta, GA USA","Tops and bottoms are very comfortable and able to keep me comfortably warm at +30F to +40F with regular Dockers and long-sleeve cotton/polyester shirt.  They are lighter and less bulky than their all-cotton longjohn cousins designed for similar temperatures.  They also dry much more quickly.

As with all longjohns I have found on the market in the past forty-plus years, the tops are too short for anyone much taller than 6'(now) or 6'2"" (back then).  Sadly, I never see them listed in ""Tall Sizes,"" and, as always before, I have to tuck in the tops or hike up the bottoms over and over and over...to make sure my waist is protected. "
B000HDCNRS:great_buy_-_completely_satisfied:erin,B000HDCNRS,Indianapolis Colts Game Day Classic Hooded Sweatshirt: Apparel,apparel,,5.0,Great Buy - Completely Satisfied,"February 19, 2007",Erin,Nashville,"I love the sweatshirt! It came exactly as pictured and in time for me to 
wear it for the Super Bowl"
"B000BPQJ9K:i_love_em!:spencer_pohlman_""pohlkat""",B000BPQJ9K,Tsubo Men's Tenax Athleisure Shoe: Apparel,apparel,,5.0,I love em!,"February 4, 2007","Spencer Pohlman ""Pohlkat""","Salt Lake City, Utah United States","I originally wanted the Orange colored Tsubos, but they were out of stock, so I decided to go with the pickle color. I absolutely love em! The comfort and style are unique and satisfying. It is because of shoes like this I have become a shoe expert of sorts"
B0009PG35M:never_buying_nike_running_shoes_again:shanik,B0009PG35M,ASICS&#174; Men's GEL-Nimbus&#174; VII: Apparel,apparel,5 of 5,5.0,Never buying Nike Running Shoes again,"March 17, 2006",Shanik,,"Seriously, went into the store to find new running shoes, possibly the air 360.  Was wearing shoxs in the store.  Threw them away immediately.  These are the best shoes I've worn in a long while.  I'm one of those ppl that like to take off my shoes as soon as I get home.  I forgot that these were on, they were that comfortable.  I'm a heavy, parttime runner.  Nothing over 5K as I am just starting again.  They support my weight extremely well"
B0000AJF35:great_skull_cap:demi_schmigoes,B0000AJF35,Under Armour Men's Skull Cap: Apparel,apparel,1 of 1,5.0,Great Skull Cap,"April 29, 2005",Demi Schmigoes,"North Dakota, USA","Even if you could never see yourself wearing this. Go ahead and get it anyway.
This is great for under the football helmet & for under the motorcycle helmet. Feels good on your head. I have even seen wrestlers wear these under headgear so it must be good for that too. keeps your head dry.
I also wore this under my mask when volunteering @ a haunted house"
B0007TR9BC:after_one_month's_use:william_r._hale,B0007TR9BC,Asolo Fugitive GTX Light Hiking Boot - Men's: Apparel,apparel,,4.0,After one month's use,"March 29, 2007",William R. Hale,"Palmer, Alaska","I have had these boots for one month, winter in Alaska.  I have been climbing a 1,000 foot elevation trail that is about one mile long.  It is winter, the temperatures range from 5F to 25F and the trail is a mixture of ice and snow with a few knife edge ridges of ice.  I am wearing one pair of medium weight SmartWool socks and no gaters.  To date my feet are always warm and dry in these boots.  Lacing alone has prevented snow from coming into the boots.  The lateral support is excellent and better than I expected.  The fit is excellent and I have no slipping inside the boot (yeah!!!).  For my conditions the soles could be slightly more agressive, but they hold well.  My four pint instep crampons have a tendency to slightly roll to the inside...I think because of the shape of the sole at the instep (so I have ordered a set of six point that add 2 to the heel).  Light weight, but strong and sterdy so far.  Felt completely broke in right out of the box.  Not a hint of any blisters going uphill or down.  I would highly recommend them so far"
"B0000AWM41:comfort_and_practical:m._renski_""just_another_consumer""",B0000AWM41,KakaduÂ® Crushable Leather Hat: Apparel,apparel,4 of 4,5.0,COMFORT AND PRACTICAL,"May 19, 2006","M. Renski ""just another consumer""","Norfolk, VA","I HAVE NEVER BEEN INTO FULL RIM HATS. I NEEDED ONE FOR THE WORK AND REST I DO SO I GAMBLED ON THIS. I AM VERY HAPPY THAT I DID. IT FITS PERFECTLY, AND ALREADY I HAVE BEEN THROUGH A TWENTY DEGREE DIFFERENCE WITH RAIN, AND BEING A GLASSES WEARER, I CAN SAY I AM DEFINITELY PLEASED. I RECOMMEND THIS HAT FOR ANYONE LOOKING FOR THIS TYPE OF PRODUCT FOR ANY REASON"
B0006V5CO2:good_looking_jacket_for_a_really_good_price.:todd_b._sexton,B0006V5CO2,American Apparel Retro Track Jacket -- A New Vintage Looking Sweatshirt: Apparel,apparel,,4.0,Good looking jacket for a really good price.,"April 2, 2007",Todd B. Sexton,"Columbus, OH USA",Tis jacket is super handsome and is very comfortable. The stitching in the sleeve had to be mended but that was an easy fix. GOOD DEAL
